user_id,deal_id,role
ffdf57e5-b3f7-4718-bb9f-679e063a7950,f4fc740c-b1df-4748-a543-087ed18413bb,primary_contact
4aa9cbae-1462-45a4-844f-f23455f38c4b,9c7319bf-4695-4431-ad21-2c0928cecb66,decision_maker
a3580c6e-8491-494f-a34a-478a3d9254cb,4bb25de6-fa57-471b-954c-f54196b653c2,stakeholder
e8081d3d-b051-4a91-a822-535c769de5a2,d03a2db7-d118-4af6-96bb-3ab7eb083c83,stakeholder
9a5923d5-61b2-4a85-bb0b-5637f679cb4d,b587133a-0ca1-49c0-b022-f5e7b762a427,decision_maker
334b1d5b-d770-4af0-a531-88c35abe7cc3,4e7189ab-08c5-4ed8-b789-350c192ca6af,primary_contact
e3b168b4-c951-431d-9173-5c6b04a03a2c,36f1ceb7-feb0-488d-b2cc-bf82b9887a02,primary_contact
f3df7122-4d3d-4071-b7c0-2e9279a7612b,7824593a-cccd-4174-a817-bdf0a43aa473,stakeholder
7eef84ef-9e42-429d-9469-e67d716d6dd6,fef5e1b2-25d8-410d-8c7d-b1772189c5ab,primary_contact
1f321a43-df0a-43f6-8e22-287404bb3203,cd3b45d3-ae8d-4daf-b72f-a32969f16ddb,decision_maker
37aa8742-9218-44df-bb99-3646481826fe,f8666b5b-0163-433a-909e-8fc4d9f37de6,primary_contact
28bd5f62-ae5a-42de-a416-51af9662157e,b0f1ca88-5cae-422f-925b-8f03a002382b,stakeholder
208348de-89c3-4ff8-833b-cdf9bcdb06a1,3c133afd-e1a4-4729-9970-72bdd27e1a9d,technical_contact
a033f115-b233-4373-ba71-f32f68fa80e3,10603897-f0ef-49fb-894b-de098cb296a2,primary_contact
9d7e3f19-9c27-451e-ae25-1fee8c0a04ef,d795f574-1126-4d2a-a0f4-c259c43bd6e5,stakeholder
1ef64550-88d2-4d7d-bcac-86890bc68d60,4e9a44ee-c880-4ae2-af74-3b10238a1ee9,primary_contact
5850d6f7-a795-4761-a095-6c40fa6d5e6e,c6e338cb-badf-4541-a4e4-ec07300044d2,primary_contact
8cf89794-792f-4269-9dc2-adbcca050ca2,6be3945c-20dd-460a-8acb-25b77feb9b97,stakeholder
2c01604f-c2b8-4a5e-81e8-d686319ffc07,749d87d2-b09c-41f6-9cce-f1efc6f8b8db,decision_maker
9db8c68f-1546-40fa-94c9-89c70374fc37,38bebf9b-19da-4e31-ad5d-2c8cbaf3e517,primary_contact
bf80bc0a-07e7-4fa1-ba2c-a1662ed22c4a,9a4c0b4f-2c24-404b-bb5d-eb5a14e3a9b8,stakeholder
92511f9e-b246-435b-9cd3-040a4cef1a1c,cfd21eb0-2c49-4263-9aed-e97edfc1e1fb,primary_contact
3a4e3d41-4aaa-4680-b86b-e4158b670895,23dbb99d-fb1e-4cb6-82d4-d91c245a1687,primary_contact
73a1c92c-44d5-47e0-b2a1-7c8bb57e7c11,0352b4a0-b5ea-4b18-95ef-220b0aae8c0b,decision_maker
d9d2c080-7999-4a72-9314-8277afa9a0d1,4642803b-1581-49fc-979a-92bf2c65ee48,stakeholder
deae426c-e011-4708-b101-1e3e98cfcd0f,1d141132-386d-411b-8802-2948e645659d,primary_contact
5fa5e8d0-1f06-46d3-b6d2-e11a4cbf7cc0,a2857b1a-d592-4c2a-8f15-2287e0aca86a,technical_contact
abb0ec8e-bed2-4d8f-b8ee-1a6007f1db87,c7867a9a-7982-4ae4-93f0-152205ea2d74,stakeholder
7b37627e-0542-4760-acd6-ba3d57111469,5aa32c34-ec72-4b85-8f7d-97afdd6cc908,technical_contact
a5bfde0d-b4bb-4b3e-9be8-87c8c6d66a41,d1e23992-1285-4e3c-9dfc-4dcaf1a4f676,stakeholder
e777526c-2944-47fc-a1d1-f2854a4afc29,83719a2c-d35b-438d-bbc0-6f58600008fc,stakeholder
d2456806-719b-486c-80e9-6741ac19adbe,d64da5d2-3d26-496d-90f4-d3e94a66d4bb,decision_maker
12e6457f-a26d-4d67-953a-f91fd16fb1ee,7258e1fd-dfa3-4b8f-bf38-96742fd99a15,stakeholder
439e887e-0936-4566-9155-61abfeddede5,47e1d530-09b5-4f41-b6d9-68cc1f724077,stakeholder
0ab12edd-e6d9-4208-b427-1985842a9bcc,72dddd63-d0cf-4b3a-aeca-9e29ce3d4711,stakeholder
23f178d2-b91f-4f0e-88c6-3f7b29f33e3d,a8e14123-8fd4-4ea0-9a89-a27b6601b71d,decision_maker
5d3f7fb2-362c-4bc9-860a-a000c4ff9df6,ba2e1de5-ea0b-4c94-b968-2ec8bbfb511e,decision_maker
4524197c-67f2-4ffb-bdd7-3406e602f395,4efaf9d4-c379-44a5-9b6e-d16466783356,primary_contact
5a985169-19b6-4266-a8c1-297ecaf52075,4faa3f0a-0bc1-4c33-9ef4-b2c054b4a87f,stakeholder
b74066f6-1753-4db4-b9bf-6d6fe7b0f6c5,fb1af454-acf9-47f1-93db-b143a290e461,stakeholder
7d6f76ee-7c9d-40c5-92ca-ade0e9e3580e,54084d82-fa6d-46f0-9b02-b04025cda5c1,primary_contact
a07ecee8-f19e-4421-a150-876a7f822abf,0faa35f6-32b5-4f37-8313-7a66c9ddc161,primary_contact
24db8511-5582-45e2-9692-c4b0f72a93bb,9f96f779-e172-4b3f-b548-7555f4715b15,primary_contact
53243115-544b-4439-8241-52a30be5deb8,7cc08f39-556d-43fc-a008-812d5320ce59,primary_contact
33a2858c-144f-489d-ab10-517c94175d22,dc3b2c91-9565-4cff-bdec-ed880a7e4fce,decision_maker
18b9121a-0538-4a7a-a12b-2263f8ab5001,9c7e98d9-382f-4684-8521-b14a7d0f59f3,primary_contact
01c61c9b-96ed-4530-af9a-1ebf97beba1d,811669e9-adcf-4021-87a4-b237009602da,primary_contact
7d414d04-93d4-4f1a-8071-9956454f5779,d7963fd6-928a-44a5-bc5d-a0ca62b8fe20,stakeholder
39decb49-9667-44bb-a04d-36606f02a939,5b7c820b-07da-4099-810d-943b2326f5bd,primary_contact
6693c224-7e07-4f86-bf48-b11a977dbb02,3e0aa237-bff2-4dee-bcfb-6fecb13c8d0a,primary_contact
074e4b04-ed61-48fd-b0b4-8159923199e2,34804743-9dac-46d9-bed8-94ed3d8055cc,stakeholder
1117c348-9511-4dab-a753-693b5ee6c053,bbdd1f79-5df7-4e31-9f36-457a083b56a1,primary_contact
12930725-0ccd-4ffd-830c-bd4fd0d9d2d8,6f1b3365-eb05-441f-8ba3-8ad21f2aea60,decision_maker
3146e227-731a-462d-bd38-3cb38b6261ee,fdbcec46-28b8-4f96-9f98-689e6c8db489,stakeholder
cb2c691c-05f2-48b7-917c-66361b4cc8a5,56f74d4b-fdea-4315-89df-03824be5189b,stakeholder
e905bbff-34ed-4191-a519-9d4fba3fe376,373097b7-af35-4e66-b762-acb773e3ce15,primary_contact
9fd1c967-3d42-4070-8f51-14f57106941b,460c7c5d-1f26-4254-afc0-8aea2a3ec1ca,technical_contact
c5391437-1a24-45f1-9b85-d6a6d222973d,6f750b9e-d80e-4ac1-98f6-396ca59e8491,stakeholder
9cd03d56-2c16-4e0b-a36f-f8fbee9c174c,02ddb7d4-9063-4275-abfc-c8c4c4d73f8a,decision_maker
a3f6ca0f-4a98-46e9-af91-295fbe71d7ef,6fa0d87d-646d-4bcf-9ba0-625a7d2dfeb8,primary_contact
732c330b-d87a-4f3b-8895-03ce603b2e11,83dd72e8-87cc-40b6-83c3-9c6eeb3f967b,decision_maker
0f5fdbbb-dd74-4cea-80e2-8b61a1584d27,47e1d530-09b5-4f41-b6d9-68cc1f724077,stakeholder
60fe1b20-8432-492d-a46c-35d71d65f471,010389a1-16ee-409d-a194-a94cb01573a7,stakeholder
5c0b7df6-e6b2-43b7-b113-0a24ed6cacdb,1c7a06f0-49e4-458c-b2f3-e056c08cb5eb,decision_maker
f9318a01-190a-493d-9a4a-c7645d9e0272,4642803b-1581-49fc-979a-92bf2c65ee48,decision_maker
2a5ea537-61f1-4b44-8bba-8f3249292896,23f7d17f-58bf-4a21-8047-e9fba312475f,stakeholder
b462b3cd-4110-46a0-8baa-d914692102fc,788464b0-3a18-45c5-9e3b-2eb7bb51215c,stakeholder
a8ea7a59-a4e3-4e65-b9d0-ab318fd0aba7,9e420dc9-aae4-4f44-918f-dcaa5e7113a4,stakeholder
a36ff415-afa4-4b4f-9303-9a3d66b1d3b3,ca7a10d2-b98c-4b82-9cd9-cf3dd66f63bb,primary_contact
025781a4-7af6-4e29-b1f4-070ff567dfd5,6b0eac92-d4ac-4eb4-abbf-d5904aa8aa35,stakeholder
c55a2635-2ca7-4e89-9b90-9c8b7c1c4789,4c979a43-4c2b-440d-ba46-e214ac0aabe1,primary_contact
26c98c1d-1a0c-422a-870f-a38edf9b5939,dcfbe9ea-670b-4e8f-ba57-a384eefe670f,stakeholder
e4b95f8f-3832-4ef0-bde4-89c8da4dc92f,e94b3705-0189-4b94-aa60-648c29197100,primary_contact
5dcad256-f7ab-4b02-8061-9f020299db7e,917cd5d4-bd09-4428-aa2e-8869a1ebca55,stakeholder
47b0e61f-0b76-4a66-a64b-3fa8772a9569,f861da07-6fec-4085-9db6-4b6e27eb9ed2,stakeholder
0d564825-bcfa-46b1-a882-d1cb92bf0425,acc62ea4-984d-46ed-8d46-407bc40228be,primary_contact
968635d1-2777-4609-90ca-8c6881a6c31f,e718063c-61b3-4f07-9f65-7d15210f2619,primary_contact
f66850ce-2fa5-40ad-9f52-fe300703435f,4faa3f0a-0bc1-4c33-9ef4-b2c054b4a87f,stakeholder
883939dc-160b-442a-90d9-120e6d52f987,f8666b5b-0163-433a-909e-8fc4d9f37de6,stakeholder
567f7c90-b3ef-4a86-93f9-53a50091136b,010389a1-16ee-409d-a194-a94cb01573a7,stakeholder
6599892b-68d7-4c94-902d-ee33c81ac41b,4642803b-1581-49fc-979a-92bf2c65ee48,stakeholder
9e1a23d3-acf3-4f9b-a59c-77b67e8900c2,392f216f-2ff5-437f-9978-b8ca24c27e6f,primary_contact
683a5c60-3f1f-443e-9982-7b73228cc58f,21b45702-3242-4f4d-a416-0e058c5f94d3,stakeholder
35304a24-8ab5-48b0-a3fc-d8fa89e0e0c5,17a6dc56-bc5f-41c2-8daa-a64b82826695,primary_contact
01ddd3ae-6b5e-4cc0-b3bc-f0a43bf5b483,bfc2fb92-3916-4f1c-bfd8-bb7849bac498,technical_contact
a3b41dd4-3dd0-494d-8496-c1246612ac25,b6e18b33-a291-47c3-8640-bc137d5bd14e,primary_contact
3cc70199-e461-48dd-966e-12336b61ba67,ff656cbe-b05c-4111-b7d8-831995f2525e,primary_contact
c42e5ac5-1ead-4b34-a433-fbeac940c064,67c0b72a-8f29-4d4b-9e5a-631410876bf5,stakeholder
3ab9fbcc-92d1-4fd7-8090-20efa0653506,c5fffdca-3686-4cf2-ab3c-24229158888e,decision_maker
88dc1904-756c-485d-bf55-b0461edb6e20,f1c1f306-a1a5-4046-9a63-bc8836540c67,stakeholder
bf0541b7-d975-4940-9435-a510b1f636e4,41b6c195-2d95-4331-9ac9-111802048c0b,stakeholder
0405c4a8-5961-4de2-b391-d62667adc519,cbae8bd9-d105-4450-96a2-e358b1e15881,primary_contact
56fe01f3-9b71-429f-beed-d34be75fd3cb,c19d0db3-36ab-4653-ac9e-7cefc3545965,primary_contact
7b276d2c-bf92-4153-88c7-17be2bf2ab70,767f3b00-5a9e-4a45-ac64-ed0e877f7c59,primary_contact
71461bef-9202-4064-a73b-d891512cfcd5,a05d1bc1-df03-4b0a-a2d0-4b7741663f6c,stakeholder
4683f835-b3be-4ad1-834f-0c800a85a24b,42f29c44-1c4c-4ae0-981e-5a3b162d1ba4,decision_maker
2f39903f-8b74-4c89-8f5d-49e3ac102947,ba2e1de5-ea0b-4c94-b968-2ec8bbfb511e,primary_contact
438ad216-cc08-4152-bb08-40e194c86715,cab48468-ff81-43f4-bc84-f078672a5fa4,stakeholder
ade4dd55-9b09-45c6-9ad4-7584dcc5e858,e1fd9635-fb39-42ef-8e18-e88fb55be3c9,primary_contact
7583f673-0cb1-4d54-8c5c-7ebc2310f7ba,cace379d-9518-49d3-a854-8e7a1cf1b4d2,stakeholder
c9c4e2ae-83fc-4815-af32-9bce2958fbc8,b3f46c92-933b-437c-a821-f1cba5df9716,stakeholder
ab9cbac6-34a4-4238-adab-c8555bbbe58b,eee6ef95-c85c-48a0-9755-ac96a78cfa95,primary_contact
93e4ef16-4170-4668-a0a0-c0ff3004d7d7,0bfafbb5-dd33-451a-934d-5c500c8c16f9,stakeholder
18f202be-0237-48bb-8696-569990fcebee,23319875-4ee6-4061-905a-59fe5db1de93,stakeholder
d1881587-0256-4156-8952-0c59a9a5fbef,c9679a61-6bcc-4c5e-bfe7-946e43dbe4e7,stakeholder
d759b0e0-7b86-4648-8634-30f1bb82999d,3b29da97-8717-4c0b-9b47-92b0944cff04,stakeholder
021a1179-2628-499d-afd2-5d47a88e4ac2,e9bd9a53-b206-429e-aa9f-ed9e451228c4,technical_contact
fcb697a7-95ef-4a4b-bdc8-735db4357bc5,9d9372f1-49c4-46fe-b151-c68bafebdf23,primary_contact
94d6f66d-de1e-4639-8479-b702e614e3fe,2fa44410-22b4-43e8-916a-52b4d8f41f1f,primary_contact
a516c0ed-8094-4193-a823-0df7dc1becac,c3977306-7987-43e1-84c4-9a9fa318bac9,decision_maker
86a216b7-6526-4fee-89c8-9937a665e397,0e22ea0a-9604-46b7-b071-d86b96d43fa6,primary_contact
fff82afb-4cbe-4734-9f33-643b196863d5,26529f0f-d99c-49ee-9521-eccc66992e96,stakeholder
c0274556-65ac-448e-9dfb-6e40e6569d8f,3fdb8241-7047-450e-9f56-d0e9fc10f917,stakeholder
04591355-47bf-408e-9008-8af53013ee66,09933a9f-6062-416d-9589-81a2120f6edc,stakeholder
15e51e79-d39d-4019-8f3f-1b9fcbe32720,b7cecbcc-7d25-4d97-986f-66e2992d4675,primary_contact
be1d7880-48b8-4440-bfc3-3e573785bca2,513e740c-0c62-4051-9433-007ca019d386,decision_maker
8836ee73-5f0e-473e-9f47-6647f6f3c4d8,83afcf1f-bcf3-4534-98a7-d3e367786953,primary_contact
a48639eb-77a7-402c-95c5-aa339e608519,000dcbd8-4d82-4fdb-b5a3-e90000e822e5,primary_contact
6df66d41-e170-44c6-8a89-7ecd69641158,a775cad6-f3ce-44ac-ae34-e20bd7748f2a,decision_maker
4a5ca75e-106e-4963-9aeb-b3cb90abb460,4cfa51af-b044-48b7-b829-66ad286d98c9,primary_contact
ad31cb6f-4b1a-4161-9ac7-fe2e4e561422,3b5c0b55-d435-4c34-88b5-ed78803a2a89,decision_maker
be063de1-dc4c-42c1-9c11-b85a9c80166a,996f66ef-0726-4cc6-9761-10bc21708928,stakeholder
57eb0d68-0220-4f75-a730-323cf973c158,ef8168a5-93ca-4048-aa9a-f34ddd4105d0,primary_contact
8b747c51-8007-4736-a11c-31f3f6183318,623bd49f-8900-45bd-a078-b4857e2a26b5,stakeholder
4a7593dc-123f-40e1-89f5-4f9d64adff43,e5760d1a-b792-49b0-bfaf-4d43deb4c876,primary_contact
5a07a7b7-d574-443f-aee0-eb9e729bba2e,156cc103-00eb-41d1-8f8f-1d135fcc0415,decision_maker
eada84c1-803e-40b3-8373-288f59ad2de7,b51f23f1-c85a-4472-9d80-4a4fad2793ca,decision_maker
fb0c8f07-4fc2-4cc5-ba03-5d17d02c56a5,7304bfd1-d5c6-4bcb-929c-27cddb3d2fd9,primary_contact
4fb09fa3-f82c-4cf5-96ae-3d85ddb9e4a3,cc4243bf-6d73-470e-83a5-0dbc689760d4,decision_maker
7d961bde-0e08-40cf-8f18-96ef49813cb6,7191cf99-23c5-4690-a886-2e2f3076428f,decision_maker
b6152119-b914-4f3b-a811-51c246157bde,1d141132-386d-411b-8802-2948e645659d,primary_contact
fc49bed1-fd78-4300-981e-904f78365970,c6299be0-3c5d-43a0-8da7-6f4849027a84,primary_contact
ec858b16-5477-4b19-b867-8fb1383ab59d,65c5d1cf-49ad-4bde-8281-610a34e324bf,primary_contact
f6a00ac5-375c-478a-b204-0a12569df118,c462e84f-1aa4-4b50-81e5-e12bf72f8c2a,primary_contact
ecdc9ebe-2778-4f7b-b6bc-5aa8e29bb4ea,ef8168a5-93ca-4048-aa9a-f34ddd4105d0,technical_contact
65d98e70-9a4c-4667-936c-342a7b2e908f,1c7a06f0-49e4-458c-b2f3-e056c08cb5eb,primary_contact
562e75a7-7ec2-4f06-970a-c5b1f1c9153d,2fc4847b-4f6e-49b8-8e09-77f6752a0cfe,stakeholder
15376521-570d-4a58-adba-cf7ef08e19f9,abaf3d39-df06-4977-ac3c-53c9c8a8ed0e,decision_maker
f1a39486-a89b-44b8-a1ff-ab6407e4803c,7d1a436d-6b69-46e0-9465-f4313b5f2a4a,decision_maker
a0ba2a95-183a-448a-b5c9-ce3b743473d8,7ad0efa6-74e2-4987-8e8d-a484509c9357,decision_maker
dce986b0-bb48-4c2b-a936-c71a56e974e8,a3efbc46-96e2-4e7d-9045-00bec394d534,stakeholder
35bade32-53ba-4e9f-b223-4cca582ef448,56147971-2963-437a-8ae1-87351cf08c10,stakeholder
f565db76-01ea-40ea-8c9b-86bbdccb2e03,57b935c3-1650-4f4d-b696-ee53621b43f1,stakeholder
5bcd77ce-0c66-4c95-8e55-789919c20fd7,73420fa8-e58c-47a4-b57f-5cc170232382,decision_maker
4a346596-17b0-4867-9735-a0bbd537a54e,4c4277f7-29c3-4f0b-b235-c6909984748e,primary_contact
3cc9970e-0fcc-4782-b64b-eccc4146becd,d9c9a965-5f1f-4596-8e98-c19ea630e1a2,primary_contact
1e485951-e9bc-40ab-a5bc-45bb1570a4b7,cd7862ac-0e38-4bee-8b42-e71cf96b8136,stakeholder
869d1fcb-9891-40f8-83e3-c61c2d23aee2,73420fa8-e58c-47a4-b57f-5cc170232382,technical_contact
99a12f96-cce8-4db8-8b6c-6986c37cfe3b,5bbf26ab-c182-48b5-af96-9b317c10f814,stakeholder
3916e521-f487-43f0-ab8e-106f193e8b83,ee2ceb2a-28cc-4024-9a7b-8c2df28bdd1f,primary_contact
1a3f0cbf-dc6b-4628-8630-a91db216adf2,5b7c820b-07da-4099-810d-943b2326f5bd,stakeholder
206df6b5-797a-4454-a6e4-7c8da931631c,9f58d7a9-d0b6-4bec-b478-c947a8f77dc5,stakeholder
63fdc684-05e1-4bbb-9a1a-6a93be456225,1d141132-386d-411b-8802-2948e645659d,stakeholder
83df5a3b-8130-4364-b54f-4bf326a16689,e5246b5b-a186-4eea-b48b-a0bce64ee976,stakeholder
e7d1a482-8024-4eb8-a740-a1fdf971bbab,8274f106-db35-4f79-be0b-9161fd94703d,primary_contact
6a98a4cf-ac97-4b64-9917-ba3a6a6ae084,2701c792-caf7-41f7-bc78-142eb87ca1f4,stakeholder
76aaa981-25ec-4d83-b760-ecc849979ce3,024dcab3-30a7-42b8-9340-360650641712,primary_contact
714a1d77-ee03-4274-8958-4490d977a551,ebdab677-bded-40ca-81ba-16d624548361,primary_contact
9230c8b8-2780-4020-9aaf-00e88ccdd310,a2857b1a-d592-4c2a-8f15-2287e0aca86a,decision_maker
6a030306-4ab1-45e7-9ea2-d8b47e318ce6,ba5aba79-c419-4b9f-bd3e-e21ef327cb84,decision_maker
7020227e-1072-4683-8c41-3eb8f85637f1,e718063c-61b3-4f07-9f65-7d15210f2619,stakeholder
8349a706-1777-4b1f-9d94-779d9d23c009,cf525a96-3041-4939-84ab-dbbf028b6343,stakeholder
e01e7646-277d-4180-be5d-fb6e8b2af36f,ad275a6a-ab1b-4624-b7ce-46a17fc7ab91,primary_contact
4cc735e2-b2ec-42f9-bcbe-f44342dc99d9,11abf1d8-8e1e-40e2-aaca-6c573aa4786d,primary_contact
dcd2cd2d-9e38-40f8-859c-5db123b4a4fe,a516b1a2-9668-4e53-a3a0-3f3e2c723352,decision_maker
1a9fb01e-f665-48ed-90ee-13604e331e29,f077f740-8c46-46d4-a1a8-b655a91809e9,stakeholder
80176483-9b8b-404a-99a7-0e685d2d308e,46d82008-5a4e-4502-be4f-e20274f4890d,technical_contact
b8cb8552-7aa2-4316-a571-9d6cb409ddab,299b178b-ad26-4af6-8281-500df315ca29,decision_maker
26170656-1b78-4217-9138-81f1c3be5012,1f488e31-c6ac-42da-9625-3424a3c18ada,stakeholder
dfc20eb4-2ad1-4096-9d1d-9081bdb4a961,89e2fa74-5061-4942-b8fc-9b39b2c6b611,primary_contact
e66a3205-fe34-466c-a1c8-e0b5cc40adfa,57bde1c1-6863-490c-8b4d-2d8f2c17d121,stakeholder
43fbca4f-825d-4917-a9c8-62e4bea1ceef,c24250e9-e88b-47c0-ae79-70177f0434ae,technical_contact
4db8ab84-e5c7-44b3-ac6e-7fb4c8ae494b,86a934bd-59b1-4145-a08c-f8432cbb7ee9,primary_contact
8e643e2b-721a-4a78-9250-ecc9fabf96f4,bb196c66-bc1d-4695-a7a1-595b4857f3f2,primary_contact
f0f71796-4a76-4a44-ac63-3fae94e916ca,a516b1a2-9668-4e53-a3a0-3f3e2c723352,primary_contact
964f2fb3-d54e-403a-9895-ffc0a008ce5d,a5f51f24-af97-4d53-b86e-8d371ae1759e,technical_contact
2ff4dbb8-17d8-4fe8-ab75-caaca58c9551,41b6c195-2d95-4331-9ac9-111802048c0b,decision_maker
79429db8-317c-4fb7-9fa3-b2fb3d0d28ff,40d98548-c0eb-415f-a6d3-d80feb042429,technical_contact
34d87cff-0e48-4faa-9c5c-31ea459c8b64,ae5615d5-bb1a-4d28-8322-000d0a3e8846,stakeholder
105c86bf-4012-476c-b2d8-2fdc7cbe10db,6c63a308-e99f-43b2-8e80-ff1be0a3ec9a,primary_contact
30dccc6e-5a69-4cfe-aa0c-af72e0f87008,60e6771e-9519-4ef1-ba04-4af98eb75e77,primary_contact
761b1e69-64f3-4420-b4be-70153a4d3448,96dfd4e6-2412-4ce8-afe4-1db970977e84,decision_maker
2207f241-655a-4a43-9f2f-e9a8614eecb3,a0d6ff96-f76f-4074-9c3e-c32b01c74b94,primary_contact
447b21de-874a-4047-960d-a1eb27161f83,6a1ec2c9-ffd6-42bb-8164-743c63718868,technical_contact
7c1cc54b-8ce1-447d-b890-e93e9778e565,c640cf27-a266-4a16-871f-066d8b7d3168,stakeholder
97e9d9d0-4b1a-4ff4-955b-53758521cac8,d112e291-5829-4402-978b-76eee36e6b9f,stakeholder
ba08ebdc-9e8c-4487-aa1a-2d66cd0078e8,f31d4274-d54a-4ea4-a29d-e8831755c64c,decision_maker
c13a0bdf-ce67-47aa-997b-eabfb4ea83a0,ce31efdf-d92d-427d-81a6-660397c5eb7a,primary_contact
cd0c0d19-6fb4-43c4-8c32-288354209d2b,f3120de4-1d7e-4c56-afd7-5201b652f742,technical_contact
b1c5faaf-58f7-4fc9-a44f-4bae856b8fc8,9d376645-99e6-43e3-b329-a829a4e12572,technical_contact
433c9c50-86f1-449b-83ef-7070e85d0c98,ce40dca6-e096-4ec6-b651-fe1c6cca568e,decision_maker
0e2d1ffb-9deb-422d-aff7-82f6dd114550,dfd4653f-edb2-4242-92e4-759d3b9cdd6e,primary_contact
293a7008-f11e-4185-801b-9886b45db576,490904f8-9f07-4105-ac77-d56fddeec177,primary_contact
d220c9a8-2b9c-4ec9-94be-cc4ba0053c0c,0458f9db-81b9-42d4-86b0-1fa67fc678e0,stakeholder
11fdd67c-775e-4a08-ba60-6456cc74255d,8825da9f-0632-46a9-9e66-05fe9d2787a3,decision_maker
200c39ea-3b05-4a9e-9235-a4c5db2e1dc2,65c5d1cf-49ad-4bde-8281-610a34e324bf,technical_contact
e3651d07-6af3-487c-a197-9fe392fc09ba,af418caa-899a-4089-a566-e878afa7354f,primary_contact
fa92b1d2-5674-414c-af79-87a8f2262adf,ff8bfa94-025c-49b7-ba47-13a73dc92568,technical_contact
4b247127-8bbd-47b8-894d-9efe99636f49,1416213f-46c5-446d-b0d2-41fce4af6556,stakeholder
df78406f-a9bf-462b-a750-3778785c8ceb,580a8688-fbe1-4394-9f95-f5ce68c81c37,primary_contact
4641900e-7796-45de-855f-4587b5477141,aebcb751-240b-4b10-b4ef-4f6ffb6f5d1b,decision_maker
56c76413-62a2-4be5-9de5-a7c23583b3f3,56c36adc-04f9-428a-93d3-ea2e3768d3f2,primary_contact
b1b891b3-02dd-4ed4-bb4d-9c36a16d1be3,ef347e56-1976-4487-857b-7a01a7c62d4e,technical_contact
98fe60d3-514c-448a-bf12-9c95d27b13da,2ee95654-ac5f-4763-a7e5-fe698e3af18c,stakeholder
0d5d358d-fcb4-4744-a5e1-57d13d5b40a2,a00f2829-bc2b-48a9-b0e5-50b752962ca7,technical_contact
c7a1ff2d-f9c6-44b4-a556-198ad5c60efd,564269d5-085d-4a34-a9a1-a99b80cc8060,stakeholder
d06177ad-c415-4c20-ac1d-d9016d566758,34804743-9dac-46d9-bed8-94ed3d8055cc,stakeholder
3e8a9685-d0b5-415b-9e80-c23a8395543e,98be1fae-4321-4017-b981-89a934a186ff,decision_maker
e1e6cd80-18c9-41ab-bdef-1863593e373f,b7cecbcc-7d25-4d97-986f-66e2992d4675,stakeholder
f72a9de2-1ab2-4f77-8b5d-abca3f04ae9a,06ffa26a-d0e5-4780-8595-10b662a2e4a3,stakeholder
b2b12a83-7db6-457a-aa3f-8f0b888be8d4,8133227b-4a84-4fa8-8d92-f100b72035ef,stakeholder
aa1662ed-324b-41ad-9610-b92add3334df,3b29da97-8717-4c0b-9b47-92b0944cff04,primary_contact
998f06a5-c7cd-4478-8662-54b0ae97649a,6b5a8c22-c31e-408e-bd4f-385b4bb10416,decision_maker
9a594a7c-5258-466f-9f93-4fae9a676a0f,681ee8ba-d2a1-4588-b0e2-032e435b4ce3,decision_maker
595a7737-258b-481c-8bab-bd1243463c60,c7be8754-5cd4-4630-acb0-c6d32ccf10f7,stakeholder
83b57ddd-f121-49a7-99a7-a3bf584bdb76,65b8aa73-70c2-4dbe-8d4e-cc7d32baa308,primary_contact
10d7324c-7694-456c-9630-0136ad65e9d1,da6feec0-c8e4-42cd-883b-d3e3da01b5c2,stakeholder
031a252a-bfe7-43b0-bcf8-6eb426f0f41a,7191cf99-23c5-4690-a886-2e2f3076428f,primary_contact
6cc2e203-e264-4083-9e92-745e1b42a2dd,0c39157f-f3ff-40f6-9fe9-574f37dd4ed3,primary_contact
092df0bf-5ace-4f85-bbbc-da8c1964333e,83dd72e8-87cc-40b6-83c3-9c6eeb3f967b,primary_contact
88df6aa4-8e96-44ca-862e-2988673b6add,266ab16a-bbde-4aed-b7cc-a677efecfc22,stakeholder
6bb7f73b-205a-4292-99fa-c427c6ad8536,3e183f7e-2daa-410d-ace5-0bd42a69abb4,stakeholder
b6cdebf0-a008-442d-80bc-090e35d3c3fb,82211c95-b424-436f-b36b-4fbff7dfc918,primary_contact
f559a5b5-d176-469a-a088-b9ad11b5ad00,3855a6f7-4ed8-4948-95c6-7e01b33df323,stakeholder
6ce33aa6-b4d7-4bfe-81cc-b654557d7c2a,6ceab31b-0e89-4ead-9da6-54b71d0e40c8,stakeholder
3c1f2d3b-f66d-4710-a3f3-23747ae0eb24,da591d8e-d145-43c2-b960-388f8b9955bb,primary_contact
78ad18ab-ab14-482f-9db4-1b37761273e3,13c01e97-f279-4284-b153-1b72ec495251,stakeholder
d21c7fa2-174e-4b27-81cb-4740792631a3,11f7109b-6c97-4858-9c4b-3a7e0a3d9995,decision_maker
1728eed1-dff8-481d-9a8a-c999adad55d0,d59eb62d-9921-449b-a447-65d7d5cbf883,decision_maker
2672a1a1-719e-4878-8e9b-c8f6575608c2,a85f3088-a625-4354-9be5-0be1e435e36d,primary_contact
28a6dcd8-f621-43d1-866f-3270b0bf0ac2,4bb25de6-fa57-471b-954c-f54196b653c2,stakeholder
1c15a305-ec6c-4df2-8109-f137e51276bd,6c6c1cc6-183e-45ff-a319-9d7787d57fc7,technical_contact
