deal_id,account_id,stage,plan,seats,amount,created_date
ae7d5885-c3ea-45ba-8270-bd8362ceae91,e73b4213-deef-4295-b6cb-e1441e4aca72,Won,Professional,70,5250,2024-11-03 02:25:07
36f1ceb7-feb0-488d-b2cc-bf82b9887a02,b4bf6efe-5390-4462-afb9-4185df596f99,Won,Professional,8,600,2023-08-01 23:14:03
e3b03935-4c6e-48bb-bd9f-b585f2c7fdff,94700114-1193-4d33-9557-58a8b1c22f21,Lost,Professional,43,3225,2023-07-08 17:16:42
d6eb519b-3c1f-4f9a-a1c8-3c2cb565d618,19845a32-49fb-41c8-897b-212091d50778,Lost,Professional,71,5325,2024-07-31 05:06:14
204d908c-055d-457b-8bfd-e24345ee9150,83e69533-2fa6-46be-a7e1-aa55c421b7de,Lost,Basic,44,1100,2024-08-15 04:49:21
d767f941-07f5-4eba-a5a0-002c77506c1e,6dafb2b8-7b99-4bf3-a03d-2488a4c141ab,Won,Basic,52,1300,2024-02-19 15:33:17
1c56b3e9-7d1b-4993-8ba3-4056a245787b,d0b931d9-710b-4490-a459-b6e8f819f181,Won,Basic,37,925,2023-12-16 10:40:41
b0da0e86-7630-4115-8ebd-66ab06dc3971,b6844a23-89fe-4c02-8400-1700eb82bcbc,Won,Basic,92,2300,2023-12-07 23:59:39
d74dfe47-c002-4209-bad2-4a0b1676afd9,870d83b7-4d11-4a6b-8ee1-6c71169d3545,PoC,Basic,30,750,2024-08-06 00:04:41
61c9c7e1-34d5-4f90-906d-15b0b12ec42c,bffe0f6c-16cc-48b0-b385-37ac9107f350,Qualified,Basic,14,350,2023-11-25 17:29:00
e8cfa9c8-a5ac-4556-8f4c-a0c80950718a,9bdc0e38-94ca-40aa-841b-a1eef634537b,Lost,Professional,40,3000,2024-05-24 13:12:28
6f750b9e-d80e-4ac1-98f6-396ca59e8491,a785d880-5437-47a9-a2d8-c949184053d1,Lost,Professional,1,75,2024-08-20 18:41:50
b259ab9b-bdb6-43fa-a6a0-68cc8944ff45,27ce28a8-efca-446c-a64b-936193db9ef4,Lost,Basic,79,1975,2024-09-05 03:29:15
1073787a-f343-459c-b65e-e517b4dfff3a,100ae87b-738e-4218-b045-776696d10daf,Qualified,Professional,95,7125,2024-11-08 05:54:02
75f7f345-c82d-4693-9cf1-8df17bdf70c9,6d1e6512-148c-43d5-a867-16ccf679a74f,Won,Professional,19,1425,2024-02-08 04:51:27
bcdcea24-80dc-4151-9b43-06e01ceea837,e90603a2-b691-4b9f-b6bd-7dd6bf147600,Won,Basic,22,550,2024-07-28 00:55:13
3b29da97-8717-4c0b-9b47-92b0944cff04,e501b219-ab92-45c4-bf5b-6afecf1f3e67,New,Basic,33,825,2023-12-24 03:49:46
a20d6eb2-40b1-4bcc-8ec4-02dabdbe52ff,2c165ba3-2fd7-44f9-958f-c679e0170e1b,New,Professional,63,4725,2023-05-24 13:18:23
aa5a060f-92a4-43b2-b712-f0c423518a79,7c0ec8b9-56af-484a-a970-d163e72792f3,Won,Basic,18,450,2024-06-18 17:05:45
9d5df407-13a0-4d83-823c-29a57b1ad532,322fa32e-fa8b-4655-85ce-ff6961682a13,Won,Professional,46,3450,2023-05-21 00:17:54
4f09bc47-a4eb-4a52-ad04-8c125b319a9b,ee2ffdc1-5c87-4b41-96f5-e93603789a9b,PoC,Basic,75,1875,2023-07-06 22:09:58
a81cfb86-f150-448c-a1c6-62972b710f56,a1d9ab0d-af71-41f5-96bd-aa17ea18a954,Won,Basic,1,25,2024-08-16 18:01:04
ff1d104c-c2d0-43ec-b849-4c6dd79607ea,7c32c56c-6384-4341-b759-e63046ed326e,Lost,Professional,112,8400,2024-05-11 08:05:05
b9bb2302-4b4e-441c-8f10-aba41595f73c,173b90a3-317b-4ee7-8212-a4306a272733,Won,Professional,29,2175,2023-05-10 11:34:01
8f8af500-9801-488c-906b-9f9987312111,3d58ddd4-5c96-496b-b3ca-7fd67a8dab2f,Won,Basic,66,1650,2024-11-25 07:12:54
1406e803-4c59-4e9f-85fe-0dd4b78a26ec,d13b2c37-f152-437f-8e10-efc475e486c5,Negotiation,Basic,44,1100,2024-11-25 08:32:32
bccb7090-db41-462c-9f87-4dffc266aaa0,adaa8752-c59e-4447-a0ad-c1afc1067432,Won,Basic,43,1075,2024-02-11 07:37:34
692ab324-f6fd-41b7-8be2-1fc080d3c785,abc89dc3-b424-4b5e-b935-05ed7d643589,Lost,Basic,28,700,2024-11-22 00:59:04
5a39d5dd-f3b7-4454-94a0-27df2a49cb3d,b943ca16-4912-4fed-877d-ee4800edc106,Negotiation,Basic,104,2600,2024-08-22 08:54:50
e9bd9a53-b206-429e-aa9f-ed9e451228c4,1cbbb97c-7fad-413c-a980-cfb109df2816,Lost,Basic,13,325,2024-07-27 13:25:23
460c7c5d-1f26-4254-afc0-8aea2a3ec1ca,add9ecfd-5e36-42ad-bd63-91dc375e05df,Won,Basic,53,1325,2023-06-18 19:42:34
12f4ebab-42ef-4d33-ad95-afb671b00111,bc24a6a9-f309-41e1-b3bf-8a0888ac4b7d,Lost,Professional,32,2400,2023-03-17 22:43:11
19018e7c-fca0-40c2-8b85-3272aee46987,0bd96b3c-19c3-4c66-b52d-ee674747e45f,Won,Basic,108,2700,2023-02-15 08:16:03
1416213f-46c5-446d-b0d2-41fce4af6556,358fa9d0-3e4e-4b6c-a63f-bd2b2c26f189,Won,Basic,58,1450,2024-11-29 07:16:32
a86666f3-c4ef-4ef7-882f-fa4bbbc3c629,6ad24f54-b7f9-427c-a5c9-861220bd40f2,Won,Basic,40,1000,2023-10-06 20:42:21
56147971-2963-437a-8ae1-87351cf08c10,f7ed9f09-6021-46a9-b9bc-e52b321aa108,Won,Basic,36,900,2024-07-23 13:53:56
547c5f58-0416-471f-900c-c6884e42f753,c18bb286-1e13-460e-9963-35893ca730ca,New,Basic,83,2075,2024-01-22 03:00:28
c3977306-7987-43e1-84c4-9a9fa318bac9,bea87c37-e980-458a-8ab4-6579db933f22,New,Basic,100,2500,2024-11-24 00:47:32
b537fdd1-0560-4e32-aaf6-50a2edd43967,8f55adef-0abf-460f-9898-2cda579d9ba5,PoC,Basic,96,2400,2023-06-09 17:40:22
cbe8d15d-2462-4659-87e5-9af6cfd4c006,8e973b6e-31c0-452f-8aa1-16dd7030c34d,PoC,Basic,50,1250,2023-11-19 13:56:04
ae67c4c0-eaef-4060-9881-977ee24e4b14,fc345abf-e605-4085-81de-8461629e3ea2,Lost,Basic,52,1300,2024-03-14 18:14:57
06ffa26a-d0e5-4780-8595-10b662a2e4a3,b5a9d3af-3bb2-44af-9986-a3fb137871e6,Won,Professional,72,5400,2023-09-21 06:42:03
f2b18942-290e-44a5-a555-6beef1eac335,403977cc-79a6-4daa-86cd-91dba8776208,Qualified,Basic,79,1975,2024-01-26 02:26:39
4e642791-9d17-4137-a6d7-4d38c30ce6fc,b799a838-3703-4aa1-ad99-68c5c6be75fe,Won,Professional,54,4050,2023-08-16 20:30:24
e8b0cb21-7320-43be-8155-c757db5e3bce,c1871418-0862-4856-aeb5-32cad2e36ec5,Won,Basic,102,2550,2023-06-16 15:58:07
1373ec8d-4f45-4a33-b5da-26a5935a008b,a0505ae6-536c-44fd-85e2-917e3b96b2c6,Lost,Professional,69,5175,2024-11-19 06:27:09
26529f0f-d99c-49ee-9521-eccc66992e96,bd8024ec-88cf-4504-96e1-cdd8bf7f8f32,Lost,Basic,59,1475,2024-11-20 15:28:18
ce31efdf-d92d-427d-81a6-660397c5eb7a,ba5bc40d-7f22-4ff0-acef-b6c56f3df31e,New,Basic,87,2175,2024-09-07 18:28:38
170e64e6-21c5-49b2-be59-fb8714746fa6,92c8232a-1006-4522-9fab-73e73c54c8f1,Won,Basic,124,3100,2024-02-21 19:46:49
8b14c0e4-8447-4304-8a83-1528666dc448,d2355209-d31d-49a7-aebf-074a83203ad4,Qualified,Basic,50,1250,2023-05-15 22:59:17
8825da9f-0632-46a9-9e66-05fe9d2787a3,e9c3b20c-1c3e-4c32-8262-b56f55ff1e6e,Won,Basic,84,2100,2023-04-30 04:35:49
b6c29c30-a367-4396-9d38-360194012d76,c6460002-b4b8-4462-bdc1-182e0fb34dd1,Won,Professional,100,7500,2024-08-26 10:13:42
23f7d17f-58bf-4a21-8047-e9fba312475f,3fddb2be-b3ab-49d3-a5cd-1be478fd9c8d,PoC,Basic,23,575,2024-02-19 04:28:09
95ae97e5-e314-4d75-ba4d-0691862022a3,5fe6ac6a-9ffb-42a9-b4f3-f5885a701acc,Qualified,Basic,36,900,2024-08-13 07:14:33
64bcc24a-ac7c-4da2-9b87-e4806c5aaf24,df95fdd8-0036-4c6d-878c-3b2d4cda9341,Won,Basic,78,1950,2024-12-10 17:28:36
7729ac5a-1a44-41b1-a42b-b1499e20c3a7,87a58bdc-bcad-4f25-a5f4-73574b89e651,Qualified,Professional,79,5925,2023-06-20 13:12:51
e9b487ca-3f8c-44c0-840a-17c800a2e21f,eb02f700-9aa5-4ca1-b47f-6b4c0809bdba,Lost,Professional,70,5250,2024-05-09 06:16:18
4ab41c7b-5fad-4103-84a1-0c9eec9d91f6,f5362bc3-4730-4142-8002-1b1cd4693b0f,Lost,Basic,77,1925,2024-04-10 20:23:03
3fdb8241-7047-450e-9f56-d0e9fc10f917,3a36951a-1d70-4252-8fb0-f7be748b914c,Negotiation,Professional,70,5250,2023-08-14 13:43:19
ff656cbe-b05c-4111-b7d8-831995f2525e,d621d98d-aada-41a6-baeb-ca6d77650a25,Qualified,Basic,25,625,2023-08-25 08:48:11
7e8f4d2e-cb10-496f-91de-370f592644b6,e68dc73b-d317-4789-bfb4-a94b671b228f,Qualified,Basic,75,1875,2023-01-19 17:03:17
51ca2904-3450-4cd8-a15a-856216b563b9,4d6f7067-2bb5-4e06-a4eb-c940abd228ce,Won,Basic,84,2100,2024-04-29 21:39:15
b0ecd97f-2918-4cd6-a91d-5729c5c15966,dd4ef1be-f786-4a2a-bb3a-8223f1929f3f,Lost,Basic,91,2275,2024-09-14 14:07:01
2117547c-9a55-42f7-8821-7741a64455e8,03a9384c-96bb-44c1-9824-057e1403aedb,Qualified,Basic,74,1850,2024-07-18 05:11:13
d413e7df-5955-43d8-9bc2-b14f7b437ef1,e5b5f08f-8b23-4985-b8e0-7c994eee4924,Qualified,Basic,101,2525,2024-09-18 06:10:42
0c0f1a85-c667-41be-9891-689cb03e5987,927cbd2a-4b86-4124-af13-386e39c317b4,Won,Basic,108,2700,2023-12-31 14:33:08
ce1c1033-05fa-41b3-b398-adce85b30a5c,920a316e-e410-4f4c-a1dd-1086b92f4b05,Qualified,Professional,62,4650,2023-12-25 14:15:10
cb052560-e220-41a9-bd25-c036c7d262f2,befb87a5-ceb0-4876-afb7-7ad579d4046d,Qualified,Basic,36,900,2023-03-25 05:27:00
31374aa9-8507-4a4a-8222-09cf47dfadcd,850b6142-5fe9-4202-9d02-3edcba9f1d94,Negotiation,Basic,66,1650,2023-03-29 21:35:01
8b769272-e970-441b-b522-f5a9a63a588c,f5ae82d0-54c4-483e-af60-979ff1ce2565,Lost,Basic,88,2200,2024-04-29 13:24:41
3e320577-3437-42af-b7df-afaa0810f78e,acb3e20e-0fdb-4db1-bbd3-6b41ba9239cc,PoC,Basic,77,1925,2024-09-29 03:58:34
f7273516-7435-4cf3-8acc-8d233a905fda,93da7bb3-8280-4718-b74f-c3357d5c351d,Lost,Professional,50,3750,2023-10-15 22:19:40
da591d8e-d145-43c2-b960-388f8b9955bb,3acbc5f9-0641-4584-8e60-4d20013fb3b0,New,Basic,59,1475,2023-09-09 17:31:14
56c36adc-04f9-428a-93d3-ea2e3768d3f2,0a6b3160-167d-4bc8-8c43-68b3a12bfe0c,Qualified,Basic,16,400,2023-05-09 04:21:11
a8e14123-8fd4-4ea0-9a89-a27b6601b71d,50923936-7f50-427e-ae8d-a5af8cf7606c,Won,Basic,14,350,2024-11-25 23:56:39
e6823583-bd49-4660-a408-843798c82e9c,497a75ad-12bb-4690-a655-d6563337e49e,Won,Professional,63,4725,2023-02-15 08:11:03
91c48aec-af66-4df8-8a9f-98a2a773d76a,03abe2ce-036b-423c-a12d-0b11acccb5bb,Qualified,Basic,90,2250,2023-03-27 08:47:03
b1207f22-0e08-4d30-93fa-963778d7019b,d770c173-642e-4b73-99f1-49bd9cd9ea29,Won,Basic,67,1675,2024-05-31 17:59:18
3bdf7d1d-9b33-43f4-8c3b-b252e12b319f,cf22e046-c787-4c54-825a-b0b2773f4cbd,Won,Basic,65,1625,2024-10-23 03:46:33
9e1c3c88-776a-4c8c-9ed2-c6a11aee2302,1230c262-7418-4b11-8135-f5eca7bd00df,Lost,Basic,108,2700,2024-04-05 22:44:53
4bf0bcd7-a210-4800-bcc6-f3facf361ffa,41065795-92ed-4eb6-8124-a32e211b9205,New,Basic,96,2400,2024-01-16 09:08:59
f63dd373-93f3-4921-b85b-f95955c968ae,0611011f-c7e0-435a-9ec7-136f78c2b7c2,Won,Basic,21,525,2023-07-26 22:44:14
f72dd406-9395-47c8-b901-aac88e12cd49,8e7d6ebe-2a74-4346-a36b-dcbed1653a11,Won,Basic,64,1600,2023-01-08 16:32:52
ecb7e4e7-148e-4da8-bb26-285b9910b9f9,d5ee33f3-50ec-4a23-82ab-f145d9359cdb,Qualified,Professional,73,5475,2024-08-31 16:43:17
410e6ee1-0ab9-42f7-accd-c43c84596238,f33d1301-a31b-4798-8c98-3a7fc5900f84,Qualified,Professional,93,6975,2023-10-29 16:55:47
dc608dd2-437f-4957-8444-1b1540a24fc2,0dc2f6ab-2c47-4048-90dd-232151a554f9,Lost,Basic,53,1325,2024-10-14 02:49:52
0b7a9cdb-a157-435c-a6d0-5501bcdb85d9,4ca837c1-c290-4f32-89fe-872019c66d41,PoC,Professional,118,8850,2024-10-19 20:54:15
6af1c07e-699c-4ead-ad04-0db750d422a9,57f9faeb-2df0-4577-8567-6e923d67ea68,Lost,Basic,92,2300,2024-04-22 17:55:24
23dbb99d-fb1e-4cb6-82d4-d91c245a1687,46a537a6-68aa-49eb-b405-cde322ffa508,Won,Professional,69,5175,2023-07-01 20:03:54
a00f2829-bc2b-48a9-b0e5-50b752962ca7,cf60700e-8784-44aa-bf55-df339e38a7a9,Lost,Professional,57,4275,2024-02-04 03:53:33
b4daafcd-6286-4ab2-b79d-18e9b00bca21,733de52b-7572-4588-a8fb-9cecb80295ec,Won,Professional,35,2625,2023-01-15 06:57:01
b386c0b7-c293-4fb6-b729-f0704a0b77de,6feb9cc5-64d5-4225-9e39-4ba46cd1552b,PoC,Basic,107,2675,2023-03-21 14:32:21
c99b5296-0210-4392-95b0-cb9a6b2cdc00,07d7b4b5-fa24-4c4c-8eb8-8a1264c63ecd,Won,Professional,93,6975,2023-08-07 21:23:32
8796182a-0d24-45a7-9f4d-36a1992f1a7d,93ada8aa-293c-4f5e-93f5-520d3f820b29,Lost,Basic,79,1975,2024-11-01 02:43:44
e718063c-61b3-4f07-9f65-7d15210f2619,ec66ac03-cf27-4f1e-b639-8f91b883adf3,New,Basic,44,1100,2023-03-15 12:50:59
46f7ebfd-a03d-447f-9906-7fda365d95c4,2ad4de4d-47c1-48a8-ad8a-ebd3d5241274,Won,Basic,41,1025,2023-03-05 16:49:55
0644c298-f519-4758-b188-043b2fe9cdef,efa26411-d08b-4123-afc4-fc9abfeada4d,Won,Basic,54,1350,2024-10-24 20:37:17
bd93c33f-1488-428f-a479-1b5884c8d00e,8e2a7906-079c-402a-ae15-c042dbb6b9ef,Qualified,Professional,10,750,2024-09-01 11:53:17
024dcab3-30a7-42b8-9340-360650641712,c97c3661-db19-4f71-9432-479c8395fcd7,Lost,Basic,123,3075,2023-08-25 17:52:43
0254b10b-3098-400d-a5c8-f90dd55aad6b,c4a6f47a-e62c-4761-86d4-ea53bc82e1d7,Lost,Professional,78,5850,2023-06-14 21:16:21
1eaa1847-91ec-43b6-89cb-b344ad995a35,c7d39b11-757e-4720-8c9e-d5fee7f8e753,Lost,Basic,87,2175,2023-02-22 22:19:03
99532d10-7c6e-4832-9a94-9f219dcb371f,c7b5d8b6-f5a4-4a36-85de-c9ef8a596dd5,Negotiation,Professional,88,6600,2024-01-04 00:57:04
c9a462df-bcba-4566-aff0-4398e8d8e33e,0d28a4f2-aeab-4239-a316-3183e9be5f21,PoC,Basic,66,1650,2023-01-05 04:23:13
abaf3d39-df06-4977-ac3c-53c9c8a8ed0e,e723e7d6-07cf-4621-81b0-df054a4b47ea,Lost,Basic,72,1800,2024-09-07 21:59:48
ff8bfa94-025c-49b7-ba47-13a73dc92568,b83edb40-ae8c-4b0d-b6ac-41e5f495dd73,Qualified,Basic,53,1325,2024-12-10 01:11:30
1b4c7d51-3db9-4957-a0e3-07facadc194e,afc6ce28-0a4b-4553-b384-0d084eeb4c75,Won,Basic,52,1300,2024-08-01 14:42:51
f71354b4-b0ef-490d-bf22-c1e82e24a05a,5c0a15ef-1309-4457-9c0e-4921c8da8481,PoC,Basic,76,1900,2023-03-16 13:07:58
c400b7e3-13a6-4b52-994c-710952811a6b,384d6410-a754-4b71-8e41-781036d5532c,Lost,Basic,72,1800,2024-08-03 16:59:55
4642803b-1581-49fc-979a-92bf2c65ee48,4db77203-abe0-41e2-a967-7d2a244c2b96,Won,Basic,72,1800,2024-12-31 14:40:43
010389a1-16ee-409d-a194-a94cb01573a7,e0c2ce71-e87f-4a97-bff8-208a206362b4,Lost,Professional,4,300,2024-01-13 12:38:56
5f18bb05-d296-4952-a401-02c6471b5eb4,4197ed3c-9d59-4296-b6e2-33f35e6c8c90,Won,Professional,94,7050,2023-08-21 19:42:47
0faa35f6-32b5-4f37-8313-7a66c9ddc161,43feee79-f0c3-43ad-9a80-1cb809b0be3b,Won,Professional,37,2775,2023-12-18 05:22:31
6c6c1cc6-183e-45ff-a319-9d7787d57fc7,e2c351dd-520e-4c84-a4a9-925b85b5e3b8,Qualified,Basic,13,325,2024-01-19 07:14:26
de440b3f-5fa4-423a-adf1-c0dbad03a537,c800b8ed-8703-4015-8ab8-c2997efe4b6e,Lost,Professional,71,5325,2024-10-02 06:23:47
38e80671-beda-4fb2-8ecf-e2a716b7ecc8,b3f1de0d-08f7-41f9-9cf4-e8477055d192,Lost,Basic,72,1800,2023-12-07 18:09:42
3855a6f7-4ed8-4948-95c6-7e01b33df323,699ff7ae-4cde-446c-bd12-f4b0a8a957b4,Won,Basic,95,2375,2024-10-23 18:52:32
da075d9d-91be-437b-b9a2-01e3433c8af5,60c0581c-9648-445d-b87e-40d7bb38d8c1,Won,Basic,66,1650,2023-10-15 10:07:19
84c6d497-8da5-46d4-9a6e-36cb0c5e84d5,96b7b2e0-5c9d-4547-a014-04761dfbd1b2,Won,Basic,51,1275,2024-04-24 07:01:43
7431c7b0-d9e2-4227-8e6a-ea920eaa9719,7ce4de1b-ef59-4967-8ef4-30ceada86e0f,Lost,Basic,49,1225,2024-05-04 17:21:18
905b6cdd-8bf5-4f10-8159-2b31c89fa192,030752a0-230b-4844-81f1-59993b8216cd,Won,Basic,83,2075,2024-09-28 19:02:55
36a160fe-fbbe-44bb-8ecc-38f12f2c2877,374df639-9176-46bd-81be-8e981070d68e,Qualified,Professional,90,6750,2024-02-02 02:12:03
b720daf8-0e84-4704-80bd-c472223334d5,87fc7cd8-1065-4aaf-826d-4bede9247b71,Won,Professional,36,2700,2023-07-19 17:23:21
82211c95-b424-436f-b36b-4fbff7dfc918,2de21e23-bb29-4f83-ad3f-3a5a72011b97,Lost,Basic,81,2025,2024-06-15 16:38:58
a85f3088-a625-4354-9be5-0be1e435e36d,d0586dd5-e625-4a4a-90f4-f7e9d64b4cb1,Won,Professional,97,7275,2024-10-20 15:19:53
5e4c2dfc-41eb-45e2-9c83-236d365b1e81,88deee5e-81b5-48e5-8ff4-01bc016f003a,Qualified,Basic,70,1750,2023-10-19 02:25:22
ef347e56-1976-4487-857b-7a01a7c62d4e,424ed2a2-e272-45df-80eb-e240bf92828a,Won,Basic,5,125,2023-02-20 01:06:26
96b5c1c6-bc9a-4fbe-ae6d-97d2489fb805,03fdcadf-16d0-4013-9e2c-930ba2add243,Won,Basic,47,1175,2023-11-16 02:12:14
7ba12b3f-8939-490a-9206-0d2b65a834a4,08edc7f6-1a38-49d4-a334-2d35121d4b0d,Negotiation,Professional,69,5175,2024-03-12 01:39:44
68ebc42c-205f-4972-a701-bfad39c89bc3,90165c80-fe7b-4e0f-9d06-7b955cd0345e,Won,Professional,47,3525,2024-08-13 03:57:43
373097b7-af35-4e66-b762-acb773e3ce15,13dae45e-54f9-46d1-a6ac-3ec35be6a296,Lost,Professional,113,8475,2024-06-01 19:55:40
7607fcc2-e34a-4201-aa08-02d3b9a86674,bd0d5711-8ce0-4395-b7d2-20eb4de3988b,Won,Professional,103,7725,2023-04-24 08:57:30
ab14fc3d-5d4c-4cd2-8e7d-fd3792899a2f,5080cad7-9b6f-4eb6-b3ff-7b64b4338d3b,Won,Basic,53,1325,2023-05-18 09:45:01
f396362d-b4c3-4f88-9814-1dcbaf79587c,aeec2e9f-47af-493c-85e7-1dedd8c0d3ce,Won,Basic,67,1675,2024-05-27 13:18:45
10c983aa-f86e-41f2-8675-83f0e038d043,243e4738-4272-4866-8461-bc80aea9e2b1,Won,Basic,74,1850,2023-01-23 16:15:27
ad275a6a-ab1b-4624-b7ce-46a17fc7ab91,bcde3265-06d3-41b4-883d-1f10318f54f8,New,Professional,46,3450,2024-12-02 03:19:08
14a8a5d2-d876-4bdc-9ad6-9705bbcc3f21,5fc5c3bc-18d9-475d-808e-60cb281832d8,Negotiation,Basic,35,875,2023-12-24 23:19:31
24e081e9-543f-4db6-beb1-9c262c28cf23,acf77ca8-c64e-4e4d-95dc-3bc79c1ba301,Lost,Professional,71,5325,2023-05-28 07:01:39
7824593a-cccd-4174-a817-bdf0a43aa473,76d92471-a6a8-423f-a43f-edac2cfc0320,Won,Basic,71,1775,2024-06-23 02:31:04
5e7fd68c-365a-4a35-97a3-293630f87dbd,ae92d2f2-08c7-415c-b0a4-a9c86ded3dc1,Negotiation,Basic,67,1675,2023-07-23 04:35:37
9699c646-9b8f-49d1-96a5-6ac59772c9a7,aa50e35f-e07b-4da6-9a3f-62afce33bfff,Won,Basic,119,2975,2024-08-20 17:09:05
474c5fd1-bdeb-4e9c-a086-4f0d1198b780,1d93b0e1-dace-4c68-a2f0-7072602957b8,Lost,Basic,47,1175,2023-09-17 16:32:20
46afe41b-8a87-4ac4-b20f-5291462e3d1b,a61fe856-a54a-4f92-aa33-54bc72763293,Lost,Basic,55,1375,2023-11-30 18:05:31
8a3d1337-c2b4-4968-aa32-f73f9edaf9a9,4a9f3d66-7448-44c3-b1a9-6f58abad91d9,New,Professional,46,3450,2023-12-21 17:22:51
c69b6ac6-647c-4e5f-88b7-2bbbf781c970,0e4c23af-110b-4f0e-a93b-0cb34b86fa72,Won,Basic,43,1075,2024-10-05 08:12:34
8602693b-a610-4d14-9aee-2abd1ddfba8f,714a5e62-4b37-43ca-9a9a-3216b6c12993,PoC,Basic,58,1450,2023-04-19 05:18:24
5152df59-f286-41f6-8ae5-8b767e1f6875,3b64654e-f4e0-4f15-a8f9-dc1c8e330dfd,Lost,Basic,55,1375,2023-06-09 00:02:57
fec49a5f-ee62-4223-bf5e-89fe63a673e7,d7c89e83-c76f-43ba-b4c4-aa547c4e16c3,Won,Basic,113,2825,2023-03-31 02:14:47
b6eecce9-c9a7-4e0b-9f72-fc8a5734c8ba,e453b7d6-680e-488e-b9a3-5d3e8de5aa24,Lost,Basic,75,1875,2024-08-16 05:30:56
2871c38b-5f47-444f-94df-b9a4a1d8e8fd,c1028a2f-d52e-4542-9ed5-38df30da43d5,Qualified,Basic,52,1300,2023-09-01 05:23:51
d05ab242-276b-49bf-a18b-3a311c33d5c9,b444076d-fd6b-4a31-abfe-e1766e5a0bf7,Won,Basic,33,825,2024-03-20 23:20:43
0901ea0a-f157-4296-a0f2-164aeefcf13d,db470ea3-5112-4bdf-9e00-01eccea957ee,Qualified,Basic,49,1225,2023-03-27 03:23:43
84f217e5-45a1-47b5-9d03-0c18aad027b0,93fc5f72-930f-4ba2-83e5-823576572dd6,Won,Professional,75,5625,2024-07-05 16:42:36
5d44eedf-a523-4f4b-810d-beebf29344ae,127d99e2-08ef-45c1-8d15-75b7dbd1a40e,Lost,Basic,86,2150,2023-03-24 16:24:40
b166c6a1-6c2b-48cd-b2ad-9b3109004888,3b9ad463-bd2d-4e6b-99c7-85fd3c55d967,Qualified,Basic,148,3700,2023-01-01 19:23:23
a39e9a6d-2a25-42ee-a0d4-cf6a1ff6cd37,28c04e1c-4369-4364-a84e-6864ab63f4b4,Won,Professional,27,2025,2024-02-24 06:32:26
d64da5d2-3d26-496d-90f4-d3e94a66d4bb,b6c5fccc-8fc8-48c2-b6d0-5bc9ddddec2e,Lost,Basic,53,1325,2024-01-15 11:03:22
039a4b23-98ed-4199-adcb-032c5a27ffce,8ba511c3-3cee-4d00-8487-7cab9796adf2,Qualified,Professional,119,8925,2023-10-27 22:10:44
4ef77bb4-fbad-41f0-8798-b3349c94ed01,ab49c0db-1f95-4ebf-8ffe-371a63aa71f0,Won,Basic,50,1250,2023-02-07 22:44:35
f3604985-3e12-4ec3-be98-62adaf0127e0,94267247-fbcb-4b8a-a551-4755bd793e49,Lost,Professional,25,1875,2024-12-04 23:16:00
c83ece1f-9ced-4650-a901-321fb7e8ae0b,f798d3d4-a20e-45aa-bb0d-0cfbaa9d9923,PoC,Basic,48,1200,2024-02-03 15:34:22
6a56d6a6-bbe9-4b05-97c7-7cea43701c8b,d94b3d1d-483d-4922-bfd7-731bde19ef10,Won,Basic,35,875,2024-04-18 05:18:42
b4d0c905-e888-479d-ae68-8b19d861f605,9c9289ae-1bd9-402e-8a2a-4920aad9811a,Negotiation,Basic,115,2875,2023-05-04 13:19:26
38e026a4-2fd5-4597-a6ea-281c4f207ceb,4cc9caf9-c136-4b32-a911-39fd776c6a72,Won,Basic,36,900,2024-11-28 03:05:06
2e461719-a509-4bfb-a3d9-32b554ebd983,64643243-0f6c-49f7-bbbc-d32664bca67a,Lost,Basic,20,500,2023-12-28 20:40:24
73420fa8-e58c-47a4-b57f-5cc170232382,99065af3-611a-4bc5-a736-8c52e15b9749,Lost,Professional,65,4875,2023-03-02 11:25:07
c41f0171-fa8c-44cb-ba10-869e9facaa7f,59fe56ed-16e8-41b1-b2fd-50de0f34aa3b,Qualified,Basic,80,2000,2023-10-07 09:01:49
bc46dacd-0fa7-490f-8fe1-ebe7e3cbb4cc,8293c6f4-9202-4fba-8331-fdbd1937bac5,Won,Professional,72,5400,2023-07-30 17:56:15
b77d394d-48ee-402e-8e3b-81f0394be5d8,fe5d7a8f-0c1d-4494-94ec-2dd727f58218,Won,Basic,70,1750,2024-03-20 06:32:36
61814c6b-02d0-470c-a817-bfd0e94c5b30,ce382ebc-15ff-4ace-87f1-e0840483129d,Lost,Basic,61,1525,2024-07-12 19:47:44
09020228-9ca9-4393-bfa5-09a50a90c3b9,cd479370-2d68-48d3-8285-864b97d75862,Negotiation,Professional,99,7425,2024-07-27 06:37:17
818b19b1-feaa-4b95-b0bd-57c9577fde20,74bf12be-595f-487b-a707-b508abe722b3,Won,Basic,96,2400,2023-01-31 22:25:13
89afe4b4-d77f-4b69-8da6-b7d4fe1ebca6,93d18f66-ff46-4c87-a50f-c841c6947a28,Won,Basic,90,2250,2024-12-26 05:34:14
5db9bf2d-4ece-4dd8-85e2-5537f43649bc,eb316d13-88dc-4595-b053-c0edf0fa5140,Won,Basic,24,600,2023-03-03 13:53:34
96cb207e-3a1a-4f27-836e-5b0d9123fc15,dc7548ed-82c7-433a-a289-df52309bca15,Won,Basic,92,2300,2023-02-26 13:46:49
